name	group	af3_id1	af3_id2	pair_tokens	pair_iptm_mean	string_experimental	string_combined_score	pair_iptm_mean_corrected
pools_2k_170932d	pools_2k	aac71229.2	aac71257.1	361	0.05	0	0	0.003558003939896942
pools_2k_170932d	pools_2k	aac71229.2	aac71488.1	1065	0.11599999999999999	0	0	0.010351967590419398
pools_2k_170932d	pools_2k	aac71229.2	aac71494.1	657	0.08	0	155	0.004759018197146275
pools_2k_170932d	pools_2k	aac71229.2	aac72465.1	504	0.07600000000000001	0	0	0.014576892815583664
pools_2k_170932d	pools_2k	aac71229.2	aac72476.1	607	0.086	0	0	0.015078169365071309
pools_2k_170932d	pools_2k	aac71257.1	aac71488.1	880	0.17400000000000002	0	0	0.08124697732343947
pools_2k_170932d	pools_2k	aac71257.1	aac71494.1	472	0.06	0	0	0.0017224703316862933
pools_2k_170932d	pools_2k	aac71257.1	aac72465.1	319	0.048	0	201	0.006505884076577956
pools_2k_170932d	pools_2k	aac71257.1	aac72476.1	422	0.07	0	0	0.01685921755198956
pools_2k_170932d	pools_2k	aac71488.1	aac71494.1	1176	0.124	77	316	0.011149981134963904
pools_2k_170932d	pools_2k	aac71488.1	aac72465.1	1023	0.144	0	181	0.041174396119194795
pools_2k_170932d	pools_2k	aac71488.1	aac72476.1	1126	0.136	0	0	0.026350054254134947
pools_2k_170932d	pools_2k	aac71494.1	aac72465.1	615	0.084	0	0	0.012375463380187954
pools_2k_170932d	pools_2k	aac71494.1	aac72476.1	718	0.09	0	0	0.009706564406749663
pools_2k_170932d	pools_2k	aac72465.1	aac72476.1	565	0.08	0	0	0.012845833461934436
pools_2k_177a7d7	pools_2k	aac71218.2	aac71330.1	519	0.07400000000000001	0	0	0.01113682794471274
pools_2k_177a7d7	pools_2k	aac71218.2	aac71565.2	1602	0.154	0	0	0.016258633530613242
pools_2k_177a7d7	pools_2k	aac71218.2	aac71584.1	617	0.084	233	246	0.012200502189145798
pools_2k_177a7d7	pools_2k	aac71330.1	aac71565.2	1501	0.14400000000000002	0	0	0.011826707095708378
pools_2k_177a7d7	pools_2k	aac71330.1	aac71584.1	516	0.066	0	0	0.003423159015629132
pools_2k_177a7d7	pools_2k	aac71565.2	aac71584.1	1599	0.152	0	249	0.014421448903050665
pools_2k_181e3d8	pools_2k	aac71323.2	aac71409.2	518	0.07600000000000001	0	0	0.013232179463269128
pools_2k_181e3d8	pools_2k	aac71323.2	aac71410.1	1644	0.22000000000000003	0	0	0.07999502634721029
pools_2k_181e3d8	pools_2k	aac71323.2	aac71457.1	340	0.052000000000000005	0	0	0.007993716090718542
pools_2k_181e3d8	pools_2k	aac71409.2	aac71410.1	1762	0.196	0	941	0.04978573819152349
pools_2k_181e3d8	pools_2k	aac71409.2	aac71457.1	458	0.07	0	0	0.013132134972724072
pools_2k_181e3d8	pools_2k	aac71410.1	aac71457.1	1584	0.622	0	0	0.48523782651642156
pools_2k_19b4dfe	pools_2k	aac71257.1	aac71261.1	571	0.082	0	478	0.014299219726203793
pools_2k_19b4dfe	pools_2k	aac71257.1	aac71521.1	408	0.055999999999999994	0	0	0.004351398112994051
pools_2k_19b4dfe	pools_2k	aac71257.1	aac71525.1	445	0.062	0	0	0.006460531314889828
pools_2k_19b4dfe	pools_2k	aac71257.1	aac71557.1	925	0.194	0	0	0.09799442267833633
pools_2k_19b4dfe	pools_2k	aac71261.1	aac71521.1	803	0.098	0	0	0.011011712111316865
pools_2k_19b4dfe	pools_2k	aac71261.1	aac71525.1	840	0.13	0	0	0.040208684212889645
pools_2k_19b4dfe	pools_2k	aac71261.1	aac71557.1	1320	0.14	0	0	0.018296010901928977
pools_2k_19b4dfe	pools_2k	aac71521.1	aac71525.1	677	0.088	0	645	0.01107757877322832
pools_2k_19b4dfe	pools_2k	aac71521.1	aac71557.1	1157	0.122	0	254	0.010357841620742408
pools_2k_19b4dfe	pools_2k	aac71525.1	aac71557.1	1194	0.134	0	0	0.020014660829801023
pools_2k_1a1e6f6	pools_2k	aac71230.1	aac71402.1	1230	0.124	0	0	0.007769408738705352
pools_2k_1a1e6f6	pools_2k	aac71230.1	aac71424.1	1220	0.14200000000000002	0	198	0.02638975590665185
pools_2k_1a1e6f6	pools_2k	aac71230.1	aac71483.1	914	0.10400000000000001	0	0	0.008782049876229242
pools_2k_1a1e6f6	pools_2k	aac71402.1	aac71424.1	1204	0.134	0	191	0.019387623644923718
pools_2k_1a1e6f6	pools_2k	aac71402.1	aac71483.1	898	0.1	0	0	0.005936199356883248
pools_2k_1a1e6f6	pools_2k	aac71424.1	aac71483.1	888	0.23399999999999999	0	454	0.14066277011705652
pools_2k_1a22903	pools_2k	aac71419.1	aac71488.1	1009	0.11400000000000002	0	0	0.012128038849623823
pools_2k_1a22903	pools_2k	aac71419.1	aac71525.1	574	0.07	0	0	0.002026989824891412
pools_2k_1a22903	pools_2k	aac71419.1	aac72463.1	612	0.07	0	0	-0.0013615605445422285
pools_2k_1a22903	pools_2k	aac71419.1	aac72476.1	551	0.07	0	0	0.004132664192854296
pools_2k_1a22903	pools_2k	aac71488.1	aac71525.1	1149	0.124	0	0	0.0128693796553693
pools_2k_1a22903	pools_2k	aac71488.1	aac72463.1	1187	0.12	0	0	0.006455150525203707
pools_2k_1a22903	pools_2k	aac71488.1	aac72476.1	1126	0.128	0	0	0.01835005425413494
pools_2k_1a22903	pools_2k	aac71525.1	aac72463.1	752	0.09	0	0	0.006983447800806286
pools_2k_1a22903	pools_2k	aac71525.1	aac72476.1	691	0.10200000000000001	0	0	0.023915307203961816
pools_2k_1a22903	pools_2k	aac72463.1	aac72476.1	729	0.1	0	0	0.018818634878964874
pools_2k_1a7d140	pools_2k	aac71348.1	aac71398.1	758	0.10400000000000001	0	0	0.020509336207047382
pools_2k_1a7d140	pools_2k	aac71348.1	aac71428.1	665	0.16999999999999998	0	0	0.09408341267746237
pools_2k_1a7d140	pools_2k	aac71348.1	aac71438.1	598	0.084	0	0	0.013874271807008037
pools_2k_1a7d140	pools_2k	aac71348.1	aac71483.1	775	0.09	0	376	0.005176117306699715
pools_2k_1a7d140	pools_2k	aac71348.1	aac71516.1	851	0.10200000000000001	0	0	0.01138731178497182
pools_2k_1a7d140	pools_2k	aac71348.1	aac71568.1	830	0.1	0	0	0.010960065980530315
pools_2k_1a7d140	pools_2k	aac71398.1	aac71428.1	455	0.06	0	0	0.003436997042451456
pools_2k_1a7d140	pools_2k	aac71398.1	aac71438.1	388	0.096	0	0	0.04652822895830186
pools_2k_1a7d140	pools_2k	aac71398.1	aac71483.1	565	0.07	0	0	0.002845833461934441
pools_2k_1a7d140	pools_2k	aac71398.1	aac71516.1	641	0.08	0	0	0.006122683615594926
pools_2k_1a7d140	pools_2k	aac71398.1	aac71568.1	620	0.08	0	0	0.007938591233090514
pools_2k_1a7d140	pools_2k	aac71428.1	aac71438.1	295	0.04	0	508	0.001480473219354246
pools_2k_1a7d140	pools_2k	aac71428.1	aac71483.1	472	0.062	0	0	0.003722470331686295
pools_2k_1a7d140	pools_2k	aac71428.1	aac71516.1	548	0.086	0	0	0.020410532973123674
pools_2k_1a7d140	pools_2k	aac71428.1	aac71568.1	527	0.07	0	0	0.006377299117149515
pools_2k_1a7d140	pools_2k	aac71438.1	aac71483.1	405	0.057999999999999996	0	0	0.00667446590445131
pools_2k_1a7d140	pools_2k	aac71438.1	aac71516.1	481	0.062	0	0	0.0028272749302065275
pools_2k_1a7d140	pools_2k	aac71438.1	aac71568.1	460	0.064	0	0	0.006929447991518012
pools_2k_1a7d140	pools_2k	aac71483.1	aac71516.1	658	0.11400000000000002	0	0	0.038674343413304266
pools_2k_1a7d140	pools_2k	aac71483.1	aac71568.1	637	0.07600000000000001	0	0	0.0024662510864599807
pools_2k_1a7d140	pools_2k	aac71516.1	aac71568.1	713	0.08399999999999999	0	0	0.004112416501524135
pools_2k_1a8e33b	pools_2k	aac71230.1	aac71307.1	1311	0.136	128	165	0.01483477625868973
pools_2k_1a8e33b	pools_2k	aac71230.1	aac71568.1	969	0.10800000000000001	0	0	0.008889799218509964
pools_2k_1a8e33b	pools_2k	aac71230.1	aac72481.2	1048	0.154	0	0	0.04948755254142739
pools_2k_1a8e33b	pools_2k	aac71307.1	aac71568.1	1034	0.122	0	0	0.018429674376755995
pools_2k_1a8e33b	pools_2k	aac71307.1	aac72481.2	1113	0.11199999999999999	0	0	0.0031936513525580024
pools_2k_1a8e33b	pools_2k	aac71568.1	aac72481.2	771	0.09	0	0	0.005488489632811358
pools_2k_1aaccde	pools_2k	aac71321.1	aac71404.1	981	0.11200000000000002	0	210	0.012055382613750054
pools_2k_1aaccde	pools_2k	aac71321.1	aac71439.1	626	0.09	0	0	0.017416663433150875
pools_2k_1aaccde	pools_2k	aac71321.1	aac71618.1	940	0.10999999999999999	0	0	0.012927894597775769
pools_2k_1aaccde	pools_2k	aac71404.1	aac71439.1	1047	0.12	0	0	0.015554637466707072
pools_2k_1aaccde	pools_2k	aac71404.1	aac71618.1	1361	0.132	0	465	0.007864562327727559
pools_2k_1aaccde	pools_2k	aac71439.1	aac71618.1	1006	0.118	0	0	0.016333249922757448
pools_2k_1d1e3e6	pools_2k	aac71315.1	aac71330.1	454	0.08000000000000002	0	0	0.023538840952761583
pools_2k_1d1e3e6	pools_2k	aac71315.1	aac71402.1	852	0.1	0	0	0.009312905497396218
pools_2k_1d1e3e6	pools_2k	aac71315.1	aac71404.1	946	0.11000000000000001	0	0	0.012503667996826617
pools_2k_1d1e3e6	pools_2k	aac71315.1	aac72462.1	515	0.10600000000000001	0	0	0.0435187875853163
pools_2k_1d1e3e6	pools_2k	aac71330.1	aac71402.1	816	0.1	0	0	0.012019646558919503
pools_2k_1d1e3e6	pools_2k	aac71330.1	aac71404.1	910	0.11399999999999999	225	224	0.01906963391401731
pools_2k_1d1e3e6	pools_2k	aac71330.1	aac72462.1	479	0.082	0	0	0.023025478538449107
pools_2k_1d1e3e6	pools_2k	aac71402.1	aac71404.1	1308	0.152	0	535	0.03101477543527481
pools_2k_1d1e3e6	pools_2k	aac71402.1	aac72462.1	877	0.126	0	0	0.033466739260223116
pools_2k_1d1e3e6	pools_2k	aac71404.1	aac72462.1	971	0.11399999999999999	0	0	0.01475037246020583
pools_2k_1d90b1c	pools_2k	aac71410.1	aac71610.1	1692	0.172	0	0	0.029443168971404088
pools_2k_1d90b1c	pools_2k	aac71410.1	aac71622.1	1850	0.186	0	0	0.03528941031337632
pools_2k_1d90b1c	pools_2k	aac71610.1	aac71622.1	654	0.08	225	413	0.00501342992927685
pools_2k_1dc1598	pools_2k	aac71262.1	aac71302.1	605	0.08	0	387	0.009254568225527032
pools_2k_1dc1598	pools_2k	aac71262.1	aac71323.2	515	0.11399999999999999	0	0	0.05151878758531628
pools_2k_1dc1598	pools_2k	aac71262.1	aac71457.1	455	0.062	0	0	0.005436997042451458
pools_2k_1dc1598	pools_2k	aac71262.1	aac71505.1	798	0.096	120	295	0.009395412120445076
pools_2k_1dc1598	pools_2k	aac71262.1	aac71516.1	682	0.086	0	480	0.008661114306773535
pools_2k_1dc1598	pools_2k	aac71262.1	aac71633.1	607	0.164	0	0	0.09307816936507132
pools_2k_1dc1598	pools_2k	aac71302.1	aac71323.2	490	0.098	0	326	0.037940416088596815
pools_2k_1dc1598	pools_2k	aac71302.1	aac71457.1	430	0.062	0	0	0.00801764431165744
pools_2k_1dc1598	pools_2k	aac71302.1	aac71505.1	773	0.09	0	526	0.0053322024436500415
pools_2k_1dc1598	pools_2k	aac71302.1	aac71516.1	657	0.082	198	500	0.006759018197146277
pools_2k_1dc1598	pools_2k	aac71302.1	aac71633.1	582	0.082	0	0	0.01330450186913551
pools_2k_1dc1598	pools_2k	aac71323.2	aac71457.1	340	0.05600000000000001	0	0	0.011993716090718545
pools_2k_1dc1598	pools_2k	aac71323.2	aac71505.1	683	0.09	0	238	0.012578004811446053
pools_2k_1dc1598	pools_2k	aac71323.2	aac71516.1	567	0.082	0	0	0.014663307816278198
pools_2k_1dc1598	pools_2k	aac71323.2	aac71633.1	492	0.098	0	0	0.03774444526463637
pools_2k_1dc1598	pools_2k	aac71457.1	aac71505.1	623	0.08	0	0	0.007677313169756422
pools_2k_1dc1598	pools_2k	aac71457.1	aac71516.1	507	0.07400000000000001	0	0	0.012287183075427047
pools_2k_1dc1598	pools_2k	aac71457.1	aac71633.1	432	0.057999999999999996	0	0	0.003808477104979613
pools_2k_1dc1598	pools_2k	aac71505.1	aac71516.1	850	0.1	0	180	0.009461761802378066
pools_2k_1dc1598	pools_2k	aac71505.1	aac71633.1	775	0.09	0	0	0.005176117306699715
pools_2k_1dc1598	pools_2k	aac71516.1	aac71633.1	659	0.08399999999999999	0	0	0.008589732947594006
pools_2k_1dd4181	pools_2k	aac71302.1	aac71370.1	501	0.066	0	0	0.0048674660778496165
pools_2k_1dd4181	pools_2k	aac71302.1	aac71485.1	581	0.07	0	0	0.0013945401355258957
pools_2k_1dd4181	pools_2k	aac71302.1	aac71489.1	405	0.057999999999999996	0	0	0.00667446590445131
pools_2k_1dd4181	pools_2k	aac71302.1	aac71557.1	1127	0.236	0	0	0.12628536437249954
pools_2k_1dd4181	pools_2k	aac71302.1	aac71584.1	597	0.08	0	186	0.00996309635927499
pools_2k_1dd4181	pools_2k	aac71370.1	aac71485.1	502	0.068	0	0	0.0067705118997470615
pools_2k_1dd4181	pools_2k	aac71370.1	aac71489.1	326	0.048	0	0	0.005659550602018559
pools_2k_1dd4181	pools_2k	aac71370.1	aac71557.1	1048	0.11599999999999999	0	288	0.011487552541427387
pools_2k_1dd4181	pools_2k	aac71370.1	aac71584.1	518	0.07	0	0	0.007232179463269123
pools_2k_1dd4181	pools_2k	aac71485.1	aac71489.1	406	0.055999999999999994	0	0	0.004566644099648756
pools_2k_1dd4181	pools_2k	aac71485.1	aac71557.1	1128	0.132	0	0	0.022220703184539614
pools_2k_1dd4181	pools_2k	aac71485.1	aac71584.1	598	0.08800000000000001	0	0	0.01787427180700804
pools_2k_1dd4181	pools_2k	aac71489.1	aac71557.1	952	0.11599999999999999	0	0	0.018080784603673905
pools_2k_1dd4181	pools_2k	aac71489.1	aac71584.1	422	0.06	0	0	0.006859217551989552
pools_2k_1dd4181	pools_2k	aac71557.1	aac71584.1	1144	0.192	0	151	0.08118999564444404
pools_2k_1ea0883	pools_2k	aac71411.2	aac71492.1	1389	0.14600000000000002	0	0	0.02022505163214275
pools_2k_1ea0883	pools_2k	aac71411.2	aac71588.1	1175	0.128	0	0	0.015213308386105212
pools_2k_1ea0883	pools_2k	aac71411.2	aac71620.2	1596	0.174	0	0	0.03658441708213281
pools_2k_1ea0883	pools_2k	aac71492.1	aac71588.1	458	0.06	0	0	0.0031321349727240627
pools_2k_1ea0883	pools_2k	aac71492.1	aac71620.2	879	0.10799999999999998	0	0	0.015320189621559122
pools_2k_1ea0883	pools_2k	aac71588.1	aac71620.2	665	0.1	77	419	0.02408341267746239
pools_2k_1eafd38	pools_2k	aac71411.2	aac71593.1	1720	0.17	0	0	0.025971283163704284
pools_2k_1eafd38	pools_2k	aac71411.2	aac72476.1	1387	0.332	0	0	0.20634160832988932
pools_2k_1eafd38	pools_2k	aac71593.1	aac72476.1	1001	0.146	0	0	0.04467594952210402
pools_2k_1f3d8ee	pools_2k	aac71303.1	aac71409.2	629	0.07600000000000001	0	0	0.0031566375119207457
pools_2k_1f3d8ee	pools_2k	aac71303.1	aac71520.1	1293	0.13	0	0	0.009917883727939641
pools_2k_1f3d8ee	pools_2k	aac71303.1	aac72481.2	736	0.086	0	0	0.004257073271203671
pools_2k_1f3d8ee	pools_2k	aac71409.2	aac71520.1	1300	0.12	0	0	-0.000504215073461739
pools_2k_1f3d8ee	pools_2k	aac71409.2	aac72481.2	743	0.124	0	0	0.04169817584356443
pools_2k_1f3d8ee	pools_2k	aac71520.1	aac72481.2	1407	0.13	0	0	0.003179794563516747
pools_2k_1f7b918	pools_2k	aac71244.1	aac71265.2	439	0.06	0	0	0.005080178613161901
pools_2k_1f7b918	pools_2k	aac71244.1	aac71312.2	669	0.082	0	0	0.005747133864051637
pools_2k_1f7b918	pools_2k	aac71244.1	aac71424.1	798	0.126	0	0	0.039395412120445075
pools_2k_1f7b918	pools_2k	aac71244.1	aac71625.1	767	0.196	0	0	0.1118016733197143
pools_2k_1f7b918	pools_2k	aac71265.2	aac71312.2	706	0.09	0	0	0.010683007748314668
pools_2k_1f7b918	pools_2k	aac71265.2	aac71424.1	835	0.098	0	0	0.00858381268142605
pools_2k_1f7b918	pools_2k	aac71265.2	aac71625.1	804	0.09	0	0	0.002935115593878712
pools_2k_1f7b918	pools_2k	aac71312.2	aac71424.1	1065	0.12	0	0	0.014351967590419401
pools_2k_1f7b918	pools_2k	aac71312.2	aac71625.1	1034	0.118	0	0	0.014429674376755991
pools_2k_1f7b918	pools_2k	aac71424.1	aac71625.1	1163	0.154	0	0	0.04197534767734648
pools_2k_1fb1667	pools_2k	aac71262.1	aac71439.1	661	0.1	0	0	0.02442070438574713
pools_2k_1fb1667	pools_2k	aac71262.1	aac71558.1	506	0.076	0	0	0.014383657516663609
pools_2k_1fb1667	pools_2k	aac71262.1	aac71623.1	839	0.098	0	0	0.008283620403663455
pools_2k_1fb1667	pools_2k	aac71262.1	aac71648.1	401	0.06000000000000001	0	450	0.009107090044614602
pools_2k_1fb1667	pools_2k	aac71262.1	aac72465.1	546	0.076	0	497	0.010596201571012681
pools_2k_1fb1667	pools_2k	aac71262.1	aac72484.1	700	0.08600000000000001	0	0	0.007174341411463489
pools_2k_1fb1667	pools_2k	aac71439.1	aac71558.1	537	0.07400000000000001	0	0	0.009435949558992046
pools_2k_1fb1667	pools_2k	aac71439.1	aac71623.1	870	0.11000000000000001	0	0	0.017980983458624228
pools_2k_1fb1667	pools_2k	aac71439.1	aac71648.1	432	0.057999999999999996	0	0	0.003808477104979613
pools_2k_1fb1667	pools_2k	aac71439.1	aac72465.1	577	0.07	0	0	0.0017554704010748073
pools_2k_1fb1667	pools_2k	aac71439.1	aac72484.1	731	0.096	0	0	0.014657914624514073
pools_2k_1fb1667	pools_2k	aac71558.1	aac71623.1	715	0.08399999999999999	0	0	0.003949905435147477
pools_2k_1fb1667	pools_2k	aac71558.1	aac71648.1	277	0.046	0	0	0.009791714101445817
pools_2k_1fb1667	pools_2k	aac71558.1	aac72465.1	422	0.06	0	0	0.006859217551989552
pools_2k_1fb1667	pools_2k	aac71558.1	aac72484.1	576	0.09200000000000001	0	186	0.02384589827681441
pools_2k_1fb1667	pools_2k	aac71623.1	aac71648.1	610	0.07200000000000001	0	0	0.0008141150693327798
pools_2k_1fb1667	pools_2k	aac71623.1	aac72465.1	755	0.08800000000000001	0	0	0.0047461565173387565
pools_2k_1fb1667	pools_2k	aac71623.1	aac72484.1	909	0.11399999999999999	0	0	0.019141628627642154
pools_2k_1fb1667	pools_2k	aac71648.1	aac72465.1	317	0.078	0	419	0.03674939526283577
pools_2k_1fb1667	pools_2k	aac71648.1	aac72484.1	471	0.07	441	543	0.011822461388004996
pools_2k_1fb1667	pools_2k	aac72465.1	aac72484.1	616	0.08	0	354	0.00828794728116089
pools_2k_1fb2cf3	pools_2k	aac71411.2	aac71520.1	2035	0.18200000000000002	0	0	0.022173157456842285
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71323.2	650	0.08	0	0	0.005353555002364313
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71407.1	779	0.092	0	0	0.006864550067918876
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71428.1	631	0.07600000000000001	0	0	0.002983631258384606
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71438.1	564	0.07	0	0	0.0029372174302684795
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71505.1	933	0.1	0	0	0.0034245404939985957
pools_2k_1fb6a4e	pools_2k	aac71253.1	aac71628.1	729	0.08	0	0	-0.00118136512103513
pools_2k_1fb6a4e	pools_2k	aac71323.2	aac71407.1	529	0.08	0	0	0.016188319409430912
pools_2k_1fb6a4e	pools_2k	aac71323.2	aac71428.1	381	0.11599999999999999	0	0	0.06730332641188892
pools_2k_1fb6a4e	pools_2k	aac71323.2	aac71438.1	314	0.05	0	186	0.009116106943795027
pools_2k_1fb6a4e	pools_2k	aac71323.2	aac71505.1	683	0.08	0	238	0.002578004811446058
pools_2k_1fb6a4e	pools_2k	aac71323.2	aac71628.1	479	0.07400000000000001	0	0	0.015025478538449114
pools_2k_1fb6a4e	pools_2k	aac71407.1	aac71428.1	510	0.136	0	0	0.07399832920421959
pools_2k_1fb6a4e	pools_2k	aac71407.1	aac71438.1	443	0.07	0	0	0.014666613632510123
pools_2k_1fb6a4e	pools_2k	aac71407.1	aac71505.1	812	0.10400000000000001	0	651	0.016324050352492986
pools_2k_1fb6a4e	pools_2k	aac71407.1	aac71628.1	608	0.20800000000000002	0	0	0.1369900789128522
pools_2k_1fb6a4e	pools_2k	aac71428.1	aac71438.1	295	0.05	0	508	0.011480473219354248
pools_2k_1fb6a4e	pools_2k	aac71428.1	aac71505.1	664	0.08	0	0	0.004167640288313332
pools_2k_1fb6a4e	pools_2k	aac71428.1	aac71628.1	460	0.08	0	0	0.022929447991518012
pools_2k_1fb6a4e	pools_2k	aac71438.1	aac71505.1	597	0.08	0	186	0.00996309635927499
pools_2k_1fb6a4e	pools_2k	aac71438.1	aac71628.1	393	0.07799999999999999	0	0	0.027978860584627563
pools_2k_1fb6a4e	pools_2k	aac71505.1	aac71628.1	762	0.16799999999999998	0	0	0.08419430359436958
pools_2k_202460f	pools_2k	aac71265.2	aac71494.1	622	0.078	0	0	0.005764335819105501
pools_2k_202460f	pools_2k	aac71265.2	aac71525.1	595	0.07400000000000001	0	0	0.0041409689220769375
pools_2k_202460f	pools_2k	aac71265.2	aac71633.1	530	0.07	0	0	0.006093963520602444
pools_2k_202460f	pools_2k	aac71265.2	aac71648.1	324	0.046	0	0	0.0039004250725134526
pools_2k_202460f	pools_2k	aac71265.2	aac72477.1	940	0.10400000000000001	0	0	0.006927894597775791
pools_2k_202460f	pools_2k	aac71494.1	aac71525.1	741	0.09	0	0	0.00785759117464517
pools_2k_202460f	pools_2k	aac71494.1	aac71633.1	676	0.08	0	0	0.003161056011581384
pools_2k_202460f	pools_2k	aac71494.1	aac71648.1	470	0.06	156	155	0.0019225586484032248
pools_2k_202460f	pools_2k	aac71494.1	aac72477.1	1086	0.11000000000000001	0	237	0.0029616269881401758
pools_2k_202460f	pools_2k	aac71525.1	aac71633.1	649	0.092	0	0	0.01743874966712264
pools_2k_202460f	pools_2k	aac71525.1	aac71648.1	443	0.086	0	0	0.03066661363251011
pools_2k_202460f	pools_2k	aac71525.1	aac72477.1	1059	0.11199999999999999	0	0	0.006751720256656241
pools_2k_202460f	pools_2k	aac71633.1	aac71648.1	378	0.342	0	200	0.29363768936828816
pools_2k_202460f	pools_2k	aac71633.1	aac72477.1	994	0.276	127	256	0.175157170110763
pools_2k_202460f	pools_2k	aac71648.1	aac72477.1	788	0.156	870	881	0.07016643543100166
pools_2k_204f3ed	pools_2k	aac71244.1	aac71312.2	669	0.08	0	0	0.0037471338640516355
pools_2k_204f3ed	pools_2k	aac71244.1	aac71407.1	530	0.11199999999999999	0	0	0.048093963520602426
pools_2k_204f3ed	pools_2k	aac71244.1	aac71469.1	698	0.092	0	0	0.013338586905089211
pools_2k_204f3ed	pools_2k	aac71244.1	aac71532.1	469	0.07	0	0	0.01202276245201106
pools_2k_204f3ed	pools_2k	aac71244.1	aac72448.1	342	0.05	0	0	0.005758560549541783
pools_2k_204f3ed	pools_2k	aac71312.2	aac71407.1	797	0.094	0	0	0.007472296235387088
pools_2k_204f3ed	pools_2k	aac71312.2	aac71469.1	965	0.11000000000000001	0	248	0.011169085066959683
pools_2k_204f3ed	pools_2k	aac71312.2	aac71532.1	736	0.08	0	0	-0.0017429267287963207
pools_2k_204f3ed	pools_2k	aac71312.2	aac72448.1	609	0.07400000000000001	0	160	0.0029020608737007486
pools_2k_204f3ed	pools_2k	aac71407.1	aac71469.1	826	0.098	0	0	0.009261885333334677
pools_2k_204f3ed	pools_2k	aac71407.1	aac71532.1	597	0.194	0	0	0.123963096359275
pools_2k_204f3ed	pools_2k	aac71407.1	aac72448.1	470	0.06	0	0	0.0019225586484032248
pools_2k_204f3ed	pools_2k	aac71469.1	aac71532.1	765	0.088	0	0	0.003958571406272496
pools_2k_204f3ed	pools_2k	aac71469.1	aac72448.1	638	0.07400000000000001	0	151	0.0003802583275470811
pools_2k_204f3ed	pools_2k	aac71532.1	aac72448.1	409	0.05399999999999999	0	0	0.0022439729565721656
pools_2k_2089beb	pools_2k	aac71411.2	aac71563.2	2323	0.21000000000000002	0	365	0.036770118153683584
pools_2k_20b1cae	pools_2k	aac71307.1	aac71563.2	1958	0.202	0	0	0.04591493704739294
pools_2k_20cc800	pools_2k	aac71230.1	aac71312.2	1091	0.138	0	0	0.03063257992581439
pools_2k_20cc800	pools_2k	aac71230.1	aac71558.1	814	0.092	0	0	0.004171754965491825
pools_2k_20cc800	pools_2k	aac71230.1	aac71625.1	1189	0.242	0	0	0.12832916409872228
pools_2k_20cc800	pools_2k	aac71230.1	aac72462.1	893	0.10200000000000001	119	369	0.008298976215811521
pools_2k_20cc800	pools_2k	aac71312.2	aac71558.1	659	0.08	0	0	0.004589732947594016
pools_2k_20cc800	pools_2k	aac71312.2	aac71625.1	1034	0.11599999999999999	0	0	0.01242967437675599
pools_2k_20cc800	pools_2k	aac71312.2	aac72462.1	738	0.08800000000000001	0	0	0.0060971180961224836
pools_2k_20cc800	pools_2k	aac71558.1	aac71625.1	757	0.096	0	0	0.012588224153118235
pools_2k_20cc800	pools_2k	aac71558.1	aac72462.1	461	0.07	930	979	0.012828269735209119
pools_2k_20cc800	pools_2k	aac71625.1	aac72462.1	836	0.10200000000000001	0	0	0.012508697324337598
pools_2k_20f066e	pools_2k	aac71295.1	aac71323.2	607	0.10600000000000001	0	309	0.03507816936507133
pools_2k_20f066e	pools_2k	aac71295.1	aac71374.1	551	0.07800000000000001	0	0	0.012132664192854303
pools_2k_20f066e	pools_2k	aac71295.1	aac71558.1	598	0.08600000000000001	0	0	0.01587427180700804
